transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
4861,15,528,2/12/2017,1,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693
18116,17,528,2/27/2017,0,Approved,Solex,Standard,high,medium,1024.66,614.8,35378
3120,17,528,4/12/2017,1,Approved,Solex,Standard,high,medium,1024.66,614.8,35378
14951,63,528,4/22/2017,1,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146
19793,59,528,4/26/2017,1,Approved,Solex,Standard,medium,large,1061.56,733.58,34170
8359,91,528,7/6/2017,1,Cancelled,Solex,Standard,medium,medium,100.35,75.26,36367
7164,83,528,8/18/2017,0,Approved,Solex,Touring,medium,large,2083.94,675.03,41533
1255,80,529,1/15/2017,0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,38206
9270,49,529,3/20/2017,0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064
14190,6,529,3/23/2017,1,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,41701
10226,83,529,7/2/2017,1,Approved,Solex,Touring,medium,large,2083.94,675.03,38206
288,36,529,11/20/2017,1,Approved,Solex,Standard,low,medium,945.04,507.58,38750
8257,96,529,12/18/2017,1,Approved,WeareA2B,Road,low,small,1172.78,1043.77,42458
4571,57,530,7/7/2017,1,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259
10849,56,530,7/10/2017,0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,35707
13073,9,530,7/21/2017,0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,33549
10618,0,531,2/3/2017,1,Approved,Solex,Standard,medium,medium,71.49,53.62,41245
5207,0,531,3/2/2017,1,Approved,Solex,Standard,medium,medium,1527.25,556.0469512,38199.77655
5436,74,531,4/20/2017,0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41848
4963,0,531,4/21/2017,1,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031
9391,0,531,8/18/2017,0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42696
5452,43,531,10/30/2017,0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873
12644,24,532,1/12/2017,1,Approved,Solex,Road,medium,large,1777.8,820.78,40670
17450,85,532,2/3/2017,1,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,42218
827,27,532,8/3/2017,1,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334
10321,78,532,10/22/2017,1,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193
17802,36,532,11/3/2017,1,Approved,Solex,Standard,low,medium,945.04,507.58,35052
7650,48,532,12/2/2017,0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41848
9811,40,533,3/12/2017,0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750
18602,96,533,3/12/2017,0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539
4116,46,533,4/28/2017,0,Approved,Solex,Standard,low,medium,1289.85,74.51,39427
1063,58,533,7/8/2017,1,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42295
354,83,533,11/14/2017,0,Approved,Solex,Touring,medium,large,2083.94,675.03,41533
15958,54,533,12/28/2017,1,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915
939,67,534,1/19/2017,1,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647
13895,52,534,2/7/2017,0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37220
18695,64,534,2/26/2017,1,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047
12901,89,534,3/25/2017,1,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079
1593,44,534,4/6/2017,0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672
11589,49,534,5/15/2017,1,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064
17285,18,534,8/2/2017,1,Approved,Solex,Standard,medium,medium,575.27,431.45,41345
10470,23,534,12/24/2017,1,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244
13773,32,535,7/26/2017,0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337
1804,100,535,10/18/2017,0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364
12233,30,536,10/8/2017,1,Approved,Solex,Standard,high,medium,748.17,448.9,42105
12753,100,536,10/21/2017,0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,41922
5330,3,536,11/12/2017,0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,34115
2544,100,536,11/28/2017,0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,41922
7750,0,537,5/13/2017,0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647
12785,35,537,5/13/2017,1,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688
13174,41,537,11/11/2017,1,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693
5683,66,538,1/6/2017,1,Approved,Giant Bicycles,Road,low,small,590.26,525.33,42105
9179,63,538,3/10/2017,1,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146
16884,66,538,4/21/2017,1,Approved,Giant Bicycles,Road,low,small,590.26,525.33,38647
12343,74,538,5/23/2017,0,Cancelled,WeareA2B,Standard,medium,medium,1228.07,400.91,35455
15741,46,538,7/26/2017,1,Approved,Solex,Standard,low,medium,1289.85,74.51,37220
11404,26,538,10/1/2017,0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,33888
19146,44,538,12/26/2017,0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,41064
11411,0,539,1/3/2017,0,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880
11039,0,539,5/6/2017,1,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165
14604,59,539,6/3/2017,1,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626
4283,22,539,6/18/2017,0,Approved,Solex,Standard,medium,medium,575.27,431.45,41345
1274,93,539,7/22/2017,0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750
10600,99,539,9/1/2017,1,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38991
14946,35,539,9/9/2017,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688
5093,0,539,11/24/2017,0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42696
14151,97,540,3/2/2017,1,Approved,Solex,Standard,medium,large,202.62,151.96,42458
13359,28,540,5/24/2017,0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33455
16124,21,540,6/4/2017,1,Approved,Solex,Standard,medium,large,1071.23,380.74,35160
14258,19,540,7/29/2017,1,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880
4793,11,540,9/17/2017,1,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39298
16196,32,540,10/12/2017,1,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337
18157,62,541,2/5/2017,0,Approved,Solex,Standard,medium,medium,478.16,298.72,33879
9315,77,541,3/13/2017,0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,37873
282,1,541,5/4/2017,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,38258
16077,4,541,6/9/2017,1,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573
17374,26,541,8/15/2017,1,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,42696
4337,92,542,1/19/2017,0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626
13233,72,542,2/13/2017,1,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710
19917,24,542,5/27/2017,1,Approved,Solex,Road,medium,large,1777.8,820.78,40670
9708,2,542,6/14/2017,0,Approved,Solex,Standard,medium,medium,71.49,53.62,41245
14201,8,542,10/12/2017,1,Approved,Solex,Road,medium,small,1703.52,1516.13,40649
3689,21,542,11/22/2017,0,Approved,Solex,Standard,medium,large,1071.23,380.74,35160
7895,29,543,1/17/2017,0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,37698
549,1,543,1/25/2017,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688
11348,64,543,6/4/2017,1,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,34996
6102,22,543,7/14/2017,1,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,33455
19346,4,543,12/30/2017,0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,40649
8285,97,544,1/9/2017,1,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,38216
4409,0,544,1/23/2017,1,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,36668
17366,18,544,3/14/2017,1,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,35667
4637,46,544,7/10/2017,0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,39526
11081,3,545,1/18/2017,1,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,39031
9562,15,545,1/21/2017,0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,39880
11339,3,545,5/5/2017,0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,34996
1583,55,545,5/16/2017,1,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,34586
6823,66,545,6/14/2017,0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,37499
14112,21,545,12/24/2017,0,Approved,Solex,Standard,medium,large,1071.23,380.74,35052
15855,92,546,2/1/2017,1,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,36145
10907,70,546,2/14/2017,0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,37874
18391,3,546,7/29/2017,1,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,39031
17519,3,546,8/5/2017,0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,37873
240,21,546,11/23/2017,0,Approved,Solex,Standard,medium,large,1071.23,380.74,33552
492,90,547,1/11/2017,1,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482
16270,55,547,3/1/2017,1,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823
8836,97,547,3/13/2017,1,Approved,Solex,Standard,medium,large,202.62,151.96,42458
16508,47,547,9/6/2017,1,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38991
7551,7,547,9/17/2017,1,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258
18061,85,547,10/17/2017,1,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,42218
18371,4,548,1/10/2017,1,Approved,Solex,Standard,medium,medium,1483.2,99.59,40487
11885,0,548,1/11/2017,1,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,35455
4261,58,548,3/12/2017,1,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,34170
16669,32,548,3/24/2017,1,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,37874
3031,0,548,9/14/2017,0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,35052
10793,95,548,12/9/2017,0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,38206
14297,92,548,12/20/2017,1,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,34143
11612,42,549,2/10/2017,1,Approved,OHM Cycles,Road,medium,small,1810,1610.9,42218
4710,40,549,2/28/2017,1,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,35052
9933,5,549,3/12/2017,1,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,37626
4932,5,549,5/17/2017,1,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,36367
19571,45,549,5/24/2017,1,Approved,Solex,Standard,medium,medium,441.49,84.99,42145
14325,53,549,9/25/2017,0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,37499
14089,17,549,10/14/2017,0,Approved,Solex,Standard,high,medium,1024.66,614.8,33879
11849,54,549,11/20/2017,1,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,35667
14036,77,550,6/12/2017,0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553
234,71,550,9/1/2017,1,Approved,Solex,Standard,high,large,1842.92,1105.75,34996
7679,72,550,11/14/2017,0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710
3352,72,550,12/11/2017,0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710
17411,9,550,12/16/2017,0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,33549
2152,34,551,2/8/2017,0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216
3040,92,551,5/31/2017,1,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259
9175,0,551,6/9/2017,1,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,35707
17777,0,551,7/31/2017,0,Approved,Solex,Road,medium,medium,416.98,312.74,35560
17658,34,552,3/1/2017,0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,39880
2993,9,552,3/17/2017,0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,35052
6742,0,552,6/16/2017,0,Approved,Solex,Standard,medium,medium,441.49,84.99,34071
400,0,552,7/24/2017,1,Approved,Solex,Standard,medium,medium,71.49,53.62,37659
17422,1,553,2/22/2017,1,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688
2532,18,553,6/3/2017,0,Approved,Solex,Standard,medium,medium,575.27,431.45,42404
14244,71,553,6/13/2017,0,Approved,Solex,Standard,high,large,1842.92,1105.75,37873
17211,11,553,8/23/2017,0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,38693
13674,40,553,11/18/2017,0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,39526
16412,98,553,12/11/2017,1,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002
7912,46,554,8/5/2017,1,Approved,Solex,Standard,low,medium,1289.85,74.51,38991
10121,36,554,11/4/2017,1,Approved,Solex,Standard,low,medium,945.04,507.58,36498
17381,2,554,11/22/2017,0,Approved,Solex,Standard,medium,medium,71.49,53.62,41167
14140,54,555,1/2/2017,0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915
7806,39,555,4/19/2017,1,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336
18161,85,555,6/10/2017,0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,42218
6453,1,555,7/18/2017,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688
9141,43,556,6/4/2017,1,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498
8952,30,556,6/25/2017,0,Approved,Solex,Standard,high,medium,748.17,448.9,33552
12792,83,556,8/5/2017,1,Approved,Solex,Touring,medium,large,2083.94,675.03,41533
3410,24,556,8/14/2017,0,Approved,Solex,Road,medium,large,1777.8,820.78,40670
19429,88,556,12/21/2017,0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145
12400,48,557,2/8/2017,1,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41064
13758,2,557,7/2/2017,0,Approved,Solex,Standard,medium,medium,71.49,53.62,41167
3144,63,558,1/30/2017,1,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146
9362,33,558,2/6/2017,0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888
13941,44,558,5/1/2017,0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672
15726,56,558,7/5/2017,0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,35707
13076,92,558,7/19/2017,1,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626
12697,31,558,10/27/2017,0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031
5927,66,558,11/25/2017,0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40487
9342,0,559,4/19/2017,0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,41047
4307,93,559,8/11/2017,1,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,35560
15850,84,559,10/11/2017,1,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879
1527,54,559,12/24/2017,1,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,40410
6052,30,560,2/24/2017,0,Approved,Solex,Standard,high,medium,748.17,448.9,33552
7591,37,560,3/25/2017,0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361
8379,94,560,5/8/2017,0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434
17965,4,560,9/9/2017,0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573
15154,43,560,11/4/2017,1,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498
17556,18,560,11/19/2017,1,Approved,Solex,Standard,medium,medium,575.27,431.45,41345
16463,25,561,2/16/2017,0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,42404
6132,54,561,5/21/2017,0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915
14326,19,561,7/11/2017,1,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880
12707,14,561,10/21/2017,0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838
10103,69,561,11/26/2017,0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879
18650,85,561,12/2/2017,1,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,42218
3884,19,562,1/11/2017,0,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880
14628,11,562,1/27/2017,1,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39298
3069,10,562,5/9/2017,1,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701
17691,84,562,8/31/2017,0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339
3613,32,562,11/24/2017,0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337
11541,55,563,3/19/2017,0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,34170
17136,49,563,4/10/2017,1,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,33259
1700,22,563,5/16/2017,1,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,42404
10561,84,563,8/5/2017,1,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,37626
2050,20,563,8/8/2017,1,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,34115
15365,18,563,10/21/2017,0,Approved,Solex,Standard,medium,medium,575.27,431.45,39880
16585,90,563,11/27/2017,1,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,37874
1386,76,564,1/5/2017,1,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539
1059,81,564,8/16/2017,0,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498
11794,28,564,10/2/2017,0,Approved,Solex,Road,medium,small,1703.52,1516.13,40649
18584,25,564,10/22/2017,1,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009
7446,0,564,11/8/2017,1,Approved,Solex,Standard,medium,large,202.62,151.96,42458
9576,32,564,12/19/2017,0,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,35667
864,95,565,1/3/2017,0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874
13988,21,565,1/11/2017,0,Approved,Solex,Standard,medium,large,1071.23,380.74,34115
7731,44,565,2/2/2017,0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,39427
1109,21,565,2/22/2017,0,Approved,Solex,Standard,medium,large,1071.23,380.74,40670
8711,76,565,3/16/2017,0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,38193
6067,57,565,5/22/2017,1,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,40779
8532,60,565,8/3/2017,0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,38647
11388,78,565,8/24/2017,1,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193
16052,64,565,9/9/2017,1,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047
12519,6,565,9/17/2017,0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,39298
1373,72,566,1/4/2017,0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,34143
13276,31,566,2/27/2017,0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,38482
13024,85,566,11/8/2017,1,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,33429
15917,56,567,6/3/2017,1,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,35707
15833,6,567,7/3/2017,0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37659
10388,41,567,10/4/2017,1,Approved,Solex,Road,medium,medium,416.98,312.74,35560
17353,69,567,10/31/2017,0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879
12633,70,568,2/2/2017,1,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,42105
11015,15,568,3/9/2017,0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693
2468,14,568,5/28/2017,1,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838
5822,19,568,6/12/2017,1,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880
9627,1,568,9/13/2017,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688
7784,49,568,9/27/2017,0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064
5358,86,568,9/30/2017,0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38206
18880,3,569,1/8/2017,1,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,34996
2171,3,569,5/11/2017,0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,34115
12172,63,569,5/17/2017,0,Approved,Solex,Standard,medium,medium,1483.2,99.59,38216
19668,55,569,9/23/2017,0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,40649
19186,38,570,4/13/2017,0,Approved,Solex,Standard,medium,medium,1577.53,826.51,40336
4315,50,570,5/3/2017,0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,35707
18139,22,570,9/2/2017,1,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,33455
11563,1,570,10/18/2017,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41167
8843,26,570,11/2/2017,0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115
14940,24,570,11/25/2017,0,Approved,Solex,Road,medium,large,1777.8,820.78,34115
